"Var2","C","K_s","A","Y","L_s","I","Case"
"25",0.00590497175193702,0.00776999425384352,0.00262790121904892,0.00524687703295944,-0.000316686489266787,0.00305548946321271,"sd_epsilon_A = 0.9"
"26",0.00568133288519862,0.00747139676774464,0.00249650615809647,0.0050143508620276,-0.000310235822788576,0.00279336948552868,"sd_epsilon_A = 0.9"
"27",0.00546006997303692,0.00717657903414111,0.00237168085019165,0.00478977639318913,-0.000302912808640237,0.00255776787435232,"sd_epsilon_A = 0.9"
"28",0.0052421372576284,0.00688672812951266,0.00225309680768207,0.004573205249395,-0.000294914184836688,0.00234573062366667,"sd_epsilon_A = 0.9"
"29",0.00502831232416713,0.00660280319648192,0.00214044196729796,0.00436463222437693,-0.000286407058710889,0.00215464591233354,"sd_epsilon_A = 0.9"
"30",0.00481922009356044,0.00632556726553867,0.00203341986893306,0.00416400455227621,-0.000277532977448015,0.00198220434742751,"sd_epsilon_A = 0.9"
"31",0.0046153538961547,0.00605561505293208,0.00193174887548641,0.00397122997508605,-0.000268411451166884,0.00182636372209544,"sd_epsilon_A = 0.9"
"32",0.00441709395533873,0.00579339721786184,0.00183516143171209,0.00378618374852249,-0.000259143002521789,0.00168531780176117,"sd_epsilon_A = 0.9"
"33",0.00422472357638217,0.00553924150674889,0.00174340336012648,0.0036087147119956,-0.000249811806629922,0.00155746869931258,"sd_epsilon_A = 0.9"
"34",0.00403844330512828,0.00529337116294737,0.00165623319212016,0.00343865053475663,-0.000240487976393866,0.00144140244339004,"sd_epsilon_A = 0.9"
"35",0.00385838329309304,0.0050559209362108,0.00157342153251415,0.00327580223797394,-0.000231229540777617,0.00133586738400437,"sd_epsilon_A = 0.9"
"36",0.00368461408000586,0.00482695098702798,0.00149475045588844,0.00311996808136361,-0.000222084157131437,0.00123975511649705,"sd_epsilon_A = 0.9"
"37",0.00351715598171925,0.00460645894611191,0.00142001293309402,0.00297093689298172,-0.000213090593095281,0.00115208363842675,"sd_epsilon_A = 0.9"
"38",0.00335598725055687,0.00439439035841373,0.00134901228643932,0.00282849091179185,-0.000204280008814403,0.0010719824844754,"sd_epsilon_A = 0.9"
"39",0.00320105115639953,0.0041906477136344,0.00128156167211735,0.00269240820456546,-0.000195677066064878,0.000998679612091471,"sd_epsilon_A = 0.9"
"40",0.00305226211996091,0.00399509824094764,0.00121748358851148,0.00256246471147505,-0.000187300887317814,0.00093148983552161,"sd_epsilon_A = 0.9"
"1",0.00186421487354692,0.00256097498617787,0.01,0.0112913911856319,0.00198675567055478,0.0426829164362975,"sd_epsilon_A = 1"
"2",0.00342892066347228,0.0046921874334942,0.00949999999999999,0.0114319430254483,0.00159323350848858,0.0380811824414499,"sd_epsilon_A = 1"
"3",0.00473001712893262,0.00644946380825961,0.00902499999999999,0.0114853996488857,0.00125866776522352,0.0339801270129175,"sd_epsilon_A = 1"
"4",0.00579987549524014,0.00788216255568966,0.00857374999999998,0.0114646525771472,0.000974754222290113,0.0303277762654269,"sd_epsilon_A = 1"
"5",0.00666757195328926,0.00903384526673145,0.00814506249999998,0.0113811489478007,0.000734353159292029,0.0270768744063858,"sd_epsilon_A = 1"
"6",0.00735913119463885,0.00994289107438198,0.00773780937499998,0.0112450152910292,0.000531323189078399,0.0241846087275733,"sd_epsilon_A = 1"
"7",0.00789777155952427,0.010643056355987,0.00735091890624997,0.0110651774278518,0.000360379455064861,0.0216123124344652,"sd_epsilon_A = 1"
"8",0.0083041457256578,0.0111639824711268,0.00698337296093747,0.010849474814102,0.000216972505828845,0.0193251582749831,"sd_epsilon_A = 1"
"9",0.00859657268818521,0.0115316546711338,0.0066342043128906,0.0106047682568703,9.71847373847005e-05,0.0172918524712431,"sd_epsilon_A = 1"
"10",0.00879125818384841,0.0117688155366669,0.00630249409724606,0.010337040386534,-2.35822369160181e-06,0.0154843357633512,"sd_epsilon_A = 1"
"11",0.00890250178236418,0.0118953363817615,0.00598736939238376,0.0100514886085739,-8.45634175995093e-05,0.0138774962882446,"sd_epsilon_A = 1"
"12",0.00894288967524347,0.0119285500436947,0.00568800092276456,0.0097526105100377,-0.000151935609455244,0.0124488974139805,"sd_epsilon_A = 1"
"13",0.00892347279285523,0.0118835483868823,0.00540360087662633,0.00944428187568805,-0.000206633101600275,0.0111785224301545,"sd_epsilon_A = 1"
"14",0.00885393031938919,0.0117734477083197,0.00513342083279501,0.00912982759444239,-0.000250515651656239,0.0100485370775058,"sd_epsilon_A = 1"
"15",0.00874271898834235,0.0116096250589912,0.00487674979115526,0.00881208582029346,-0.000285185643992716,0.00904307021950974,"sd_epsilon_A = 1"
"16",0.00859720875679922,0.011401928303296,0.0046329123015975,0.00849346580349219,-0.000312023490123407,0.00814801246407173,"sd_epsilon_A = 1"
"17",0.00842380559776418,0.0111588625366782,0.00440126668651762,0.00817599983526684,-0.000332218088059726,0.00735083219299812,"sd_epsilon_A = 1"
"18",0.008228062234082,0.0108877552775477,0.00418120335219174,0.00786138975894875,-0.000346793047570999,0.0066404082178363,"sd_epsilon_A = 1"
"19",0.00801477767919504,0.0105949026485056,0.00397214318458215,0.00755104849692657,-0.000356629284068229,0.0060068781268457,"sd_epsilon_A = 1"
"20",0.00778808646023941,0.0102856985675137,0.00377353602535304,0.00724613703013052,-0.000362484495465746,0.00544150129864037,"sd_epsilon_A = 1"
"21",0.00755153838645194,0.0099647487844931,0.00358485922408538,0.00694759724767208,-0.000365009961388315,0.00493653551717072,"sd_epsilon_A = 1"
"22",0.007308169697279,0.00963597142446954,0.00340561626288111,0.00665618106106547,-0.000364765040389911,0.00448512611743341,"sd_epsilon_A = 1"
"23",0.00706056638513849,0.0093026855357013,0.00323533544973706,0.0063724761518299,-0.000362229686680696,0.00408120661166525,"sd_epsilon_A = 1"
"24",0.00681092044145598,0.00896768899060372,0.0030735686772502,0.00609692869448627,-0.000357815261747579,0.00371940978407475,"sd_epsilon_A = 1"
"25",0.00656107972437446,0.00863332694871502,0.00291989024338769,0.00582986336995493,-0.000351873876963097,0.00339498829245857,"sd_epsilon_A = 1"
"26",0.00631259209466513,0.00830155196416071,0.0027738957312183,0.00557150095780844,-0.000344706469765084,0.00310374387280965,"sd_epsilon_A = 1"
"27",0.00606674441448547,0.00797397670460124,0.00263520094465739,0.00532197377021014,-0.000336569787378041,0.00284196430483591,"sd_epsilon_A = 1"
"28",0.00582459695292045,0.00765192014390295,0.00250344089742452,0.00508133916599445,-0.000327682427596321,0.00260636735962963,"sd_epsilon_A = 1"
"29",0.00558701369351903,0.00733644799609102,0.00237826885255329,0.00484959136041881,-0.000318230065234321,0.00239405101370392,"sd_epsilon_A = 1"
"30",0.00535468899284493,0.00702840807282074,0.00225935540992562,0.00462667172475134,-0.000308369974942239,0.00220244927491945,"sd_epsilon_A = 1"
"31",0.00512817099572744,0.00672846116992453,0.00214638763942934,0.00441247775009561,-0.000298234945740981,0.00202929302455049,"sd_epsilon_A = 1"
"32",0.00490788217259859,0.00643710801984648,0.00203906825745787,0.00420687083169165,-0.000287936669468653,0.00187257533529019,"sd_epsilon_A = 1"
"33",0.0046941373070913,0.00615471278527654,0.00193711484458498,0.00400968301332845,-0.000277568674033246,0.00173052077701397,"sd_epsilon_A = 1"
"34",0.00448715922792031,0.00588152351438596,0.00184025910235573,0.00382072281639625,-0.00026720886265985,0.00160155827043337,"sd_epsilon_A = 1"
"35",0.00428709254788115,0.0056176899291231,0.00174824614723794,0.00363978026441549,-0.000256921711975129,0.00148429709333819,"sd_epsilon_A = 1"
"36",0.00409401564445096,0.00536327887447553,0.00166083383987604,0.00346663120151512,-0.000246760174590485,0.00137750568499672,"sd_epsilon_A = 1"
"37",0.00390795109079916,0.00511828771790212,0.00157779214788224,0.00330104099220191,-0.000236767325661423,0.00128009293158528,"sd_epsilon_A = 1"
"38",0.00372887472284096,0.00488265595379303,0.00149890254048813,0.00314276767976872,-0.000226977787571559,0.00119109164941711,"sd_epsilon_A = 1"
"39",0.00355672350711059,0.00465627523737155,0.00142395741346372,0.0029915646717394,-0.000217418962294308,0.00110964401343497,"sd_epsilon_A = 1"
"40",0.00339140235551213,0.00443899804549737,0.00135275954279053,0.00284718301275006,-0.000208112097019793,0.00103498870613512,"sd_epsilon_A = 1"
"1",0.00205063636090161,0.00281707248479565,0.011,0.0124205303041951,0.00218543123761026,0.0469512080799273,"sd_epsilon_A = 1.1"
"2",0.00377181272981951,0.00516140617684362,0.01045,0.0125751373279931,0.00175255685933744,0.0418893006855948,"sd_epsilon_A = 1.1"
"3",0.00520301884182588,0.00709441018908557,0.00992749999999999,0.0126339396137742,0.00138453454174588,0.0373781397142092,"sd_epsilon_A = 1.1"
"4",0.00637986304476416,0.00867037881125863,0.00943112499999998,0.012611117834862,0.00107222964451913,0.0333605538919696,"sd_epsilon_A = 1.1"
"5",0.00733432914861819,0.0099372297934046,0.00895956874999998,0.0125192638425808,0.000807788475221232,0.0297845618470244,"sd_epsilon_A = 1.1"
"6",0.00809504431410274,0.0109371801818202,0.00851159031249998,0.0123695168201322,0.00058445550798624,0.0266030696003307,"sd_epsilon_A = 1.1"
"7",0.0086875487154767,0.0117073619915857,0.00808601079687498,0.0121716951706369,0.000396417400571348,0.0237735436779118,"sd_epsilon_A = 1.1"
"8",0.00913456029822358,0.0122803807182395,0.00768171025703122,0.0119344222955122,0.00023866975641173,0.0212576741024814,"sd_epsilon_A = 1.1"
"9",0.00945622995700374,0.0126848201382472,0.00729762474417966,0.0116652450825573,0.000106903211123171,0.0190210377183674,"sd_epsilon_A = 1.1"
"10",0.00967038400223325,0.0129456970903335,0.00693274350697067,0.0113707444251874,-2.59404606076191e-06,0.0170327693396864,"sd_epsilon_A = 1.1"
"11",0.00979275196060061,0.0130848700199377,0.00658610633162213,0.0110566374694313,-9.30197593594594e-05,0.015265245917069,"sd_epsilon_A = 1.1"
"12",0.00983717864276782,0.0131214050480642,0.00625680101504102,0.0107278715610415,-0.000167129170400768,0.0136937871553785,"sd_epsilon_A = 1.1"
"13",0.00981582007214076,0.0130719032255705,0.00594396096428897,0.0103887100632569,-0.000227296411760302,0.01229637467317,"sd_epsilon_A = 1.1"
"14",0.00973932335132811,0.0129507924791517,0.00564676291607452,0.0100428103538866,-0.000275567216821862,0.0110533907852564,"sd_epsilon_A = 1.1"
"15",0.00961699088717659,0.0127705875648903,0.00536442477027079,0.00969329440232281,-0.000313704208391986,0.00994737724146072,"sd_epsilon_A = 1.1"
"16",0.00945692963247915,0.0125421211336256,0.00509620353175725,0.00934281238384142,-0.000343225839135747,0.00896281371047891,"sd_epsilon_A = 1.1"
"17",0.0092661861575406,0.012274748790346,0.00484139335516938,0.00899359981879352,-0.000365439896865698,0.00808591541229794,"sd_epsilon_A = 1.1"
"18",0.0090508684574902,0.0119765308053024,0.00459932368741091,0.00864752873484363,-0.000381472352328098,0.00730444903961993,"sd_epsilon_A = 1.1"
"19",0.00881625544711454,0.0116543929133561,0.00436935750304036,0.00830615334661923,-0.000392292212475051,0.00660756593953027,"sd_epsilon_A = 1.1"
"20",0.00856689510626335,0.011314268424265,0.00415088962788834,0.00797075073314357,-0.00039873294501232,0.00598565142850441,"sd_epsilon_A = 1.1"
"21",0.00830669222509714,0.0109612236629424,0.00394334514649392,0.00764235697243929,-0.000401510957527146,0.0054301890688878,"sd_epsilon_A = 1.1"
"22",0.0080389866670069,0.0105995685669165,0.00374617788916923,0.00732179916717202,-0.000401241544428902,0.00493363872917676,"sd_epsilon_A = 1.1"
"23",0.00776662302365234,0.0102329540892714,0.00355886899471076,0.00700972376701289,-0.000398452655348766,0.00448932727283178,"sd_epsilon_A = 1.1"
"24",0.00749201248560157,0.00986445788966409,0.00338092554497522,0.0067066215639349,-0.000393596787922336,0.00409135076248224,"sd_epsilon_A = 1.1"
"25",0.00721718769681191,0.00949665964358652,0.00321187926772646,0.00641284970695042,-0.000387061264659406,0.00373448712170443,"sd_epsilon_A = 1.1"
"26",0.00694385130413164,0.00913170716057678,0.00305128530434014,0.00612865105358928,-0.000379177116741592,0.00341411826009061,"sd_epsilon_A = 1.1"
"27",0.00667341885593401,0.00877137437506136,0.00289872103912313,0.00585417114723116,-0.000370226766115845,0.0031261607353195,"sd_epsilon_A = 1.1"
"28",0.00640705664821249,0.00841711215829325,0.00275378498716697,0.00558947308259389,-0.000360450670355952,0.00286700409559259,"sd_epsilon_A = 1.1"
"29",0.00614571506287094,0.00807009279570012,0.00261609573780862,0.0053345504964607,-0.000350053071757753,0.00263345611507432,"sd_epsilon_A = 1.1"
"30",0.00589015789212942,0.00773124888010281,0.00248529095091819,0.00508933889722647,-0.000339206972436463,0.0024226942024114,"sd_epsilon_A = 1.1"
"31",0.00564098809530019,0.00740130728691699,0.00236102640337228,0.00485372552510518,-0.00032805844031508,0.00223222232700554,"sd_epsilon_A = 1.1"
"32",0.00539867038985845,0.00708081882183113,0.00224297508320366,0.00462755791486082,-0.000316730336415519,0.00205983286881922,"sd_epsilon_A = 1.1"
"33",0.00516355103780043,0.0067701840638042,0.00213082632904348,0.00441065131466129,-0.000305325541436571,0.00190357285471538,"sd_epsilon_A = 1.1"
"34",0.00493587515071235,0.00646967586582456,0.0020242850125913,0.00420279509803588,-0.000293929748925836,0.00176171409747671,"sd_epsilon_A = 1.1"
"35",0.00471580180266927,0.00617945892203542,0.00192307076196174,0.00400375829085704,-0.000282613883172642,0.00163272680267201,"sd_epsilon_A = 1.1"
"36",0.00450341720889605,0.00589960676192308,0.00182691722386365,0.00381329432166663,-0.000271436192049534,0.00151525625349639,"sd_epsilon_A = 1.1"
"37",0.00429874619987908,0.00563011648969234,0.00173557136267047,0.0036311450914221,-0.000260444058227565,0.00140810222474381,"sd_epsilon_A = 1.1"
"38",0.00410176219512506,0.00537092154917233,0.00164879279453694,0.00345704444774559,-0.000249675566328715,0.00131020081435882,"sd_epsilon_A = 1.1"
"39",0.00391239585782165,0.00512190276110871,0.00156635315481009,0.00329072113891335,-0.000239160858523739,0.00122060841477846,"sd_epsilon_A = 1.1"
"40",0.00373054259106334,0.00488289785004711,0.00148803549706959,0.00313190131402507,-0.000228923306721772,0.00113848757674863,"sd_epsilon_A = 1.1"
"1",0.0022370578482563,0.00307316998341344,0.012,0.0135496694227583,0.00238410680466573,0.051219499723557,"sd_epsilon_A = 1.2"
"2",0.00411470479616674,0.00563062492019304,0.0114,0.013718331630538,0.0019118802101863,0.0456974189297398,"sd_epsilon_A = 1.2"
"3",0.00567602055471914,0.00773935656991153,0.01083,0.0137824795786628,0.00151040131826823,0.040776152415501,"sd_epsilon_A = 1.2"
"4",0.00695985059428817,0.0094585950668276,0.0102885,0.0137575830925767,0.00116970506674814,0.0363933315185123,"sd_epsilon_A = 1.2"
"5",0.00800108634394711,0.0108406143200777,0.00977407499999998,0.0136573787373608,0.000881223791150436,0.032492249287663,"sd_epsilon_A = 1.2"
"6",0.00883095743356662,0.0119314692892584,0.00928537124999998,0.0134940183492351,0.00063758782689408,0.029021530473088,"sd_epsilon_A = 1.2"
"7",0.00947732587142913,0.0127716676271844,0.00882110268749997,0.0132782129134221,0.000432455346077834,0.0259347749213583,"sd_epsilon_A = 1.2"
"8",0.00996497487078936,0.0133967789653521,0.00838004755312497,0.0130193697769224,0.000260367006994616,0.0231901899299797,"sd_epsilon_A = 1.2"
"9",0.0103158872258223,0.0138379856053605,0.00796104517546872,0.0127257219082443,0.000116621684861642,0.0207502229654917,"sd_epsilon_A = 1.2"
"10",0.0105495098206181,0.0141225786440002,0.00756299291669528,0.0124044484638408,-2.8298684299216e-06,0.0185812029160215,"sd_epsilon_A = 1.2"
"11",0.010683002138837,0.0142744036581138,0.00718484327086051,0.0120617863302887,-0.000101476101119411,0.0166529955458935,"sd_epsilon_A = 1.2"
"12",0.0107314676102922,0.0143142600524336,0.00682560110731748,0.0117031326120452,-0.000182322731346291,0.0149386768967766,"sd_epsilon_A = 1.2"
"13",0.0107081673514263,0.0142602580642588,0.0064843210519516,0.0113331382508257,-0.00024795972192033,0.0134142269161854,"sd_epsilon_A = 1.2"
"14",0.010624716383267,0.0141281372499837,0.00616010499935402,0.0109557931133309,-0.000300618781987486,0.012058244493007,"sd_epsilon_A = 1.2"
"15",0.0104912627860108,0.0139315500707894,0.00585209974938632,0.0105745029843522,-0.000342222772791258,0.0108516842634117,"sd_epsilon_A = 1.2"
"16",0.0103166505081591,0.0136823139639552,0.005559494761917,0.0101921589641906,-0.000374428188148088,0.00977761495688609,"sd_epsilon_A = 1.2"
"17",0.010108566717317,0.0133906350440138,0.00528152002382115,0.00981119980232021,-0.000398661705671671,0.00882099863159776,"sd_epsilon_A = 1.2"
"18",0.00987367468089839,0.0130653063330572,0.00501744402263009,0.0094336677107385,-0.000416151657085198,0.00796848986140357,"sd_epsilon_A = 1.2"
"19",0.00961773321503404,0.0127138831782067,0.00476657182149858,0.00906125819631189,-0.000427955140881873,0.00720825375221484,"sd_epsilon_A = 1.2"
"20",0.00934570375228729,0.0123428382810164,0.00452824323042365,0.00869536443615662,-0.000434981394558895,0.00652980155836845,"sd_epsilon_A = 1.2"
"21",0.00906184606374233,0.0119576985413917,0.00430183106890246,0.00833711669720649,-0.000438011953665977,0.00592384262060487,"sd_epsilon_A = 1.2"
"22",0.0087698036367348,0.0115631657093634,0.00408673951545734,0.00798741727327857,-0.000437718048467893,0.0053821513409201,"sd_epsilon_A = 1.2"
"23",0.00847267966216619,0.0111632226428416,0.00388240253968447,0.00764697138219588,-0.000434675624016835,0.0048974479339983,"sd_epsilon_A = 1.2"
"24",0.00817310452974717,0.0107612267887245,0.00368828241270024,0.00731631443338353,-0.000429378314097094,0.00446329174088971,"sd_epsilon_A = 1.2"
"25",0.00787329566924936,0.010359992338458,0.00350386829206523,0.00699583604394591,-0.000422248652355716,0.00407398595095028,"sd_epsilon_A = 1.2"
"26",0.00757511051359816,0.00996186235699286,0.00332867487746197,0.00668580114937013,-0.000413647763718101,0.00372449264737158,"sd_epsilon_A = 1.2"
"27",0.00728009329738256,0.00956877204552149,0.00316224113358887,0.00638636852425217,-0.000403883744853649,0.00341035716580309,"sd_epsilon_A = 1.2"
"28",0.00698951634350454,0.00918230417268355,0.00300412907690942,0.00609760699919334,-0.000393218913115585,0.00312764083155555,"sd_epsilon_A = 1.2"
"29",0.00670441643222284,0.00880373759530923,0.00285392262306395,0.00581950963250258,-0.000381876078281185,0.00287286121644471,"sd_epsilon_A = 1.2"
"30",0.00642562679141392,0.00843408968738489,0.00271122649191075,0.00555200606970161,-0.000370043969930687,0.00264293912990335,"sd_epsilon_A = 1.2"
"31",0.00615380519487293,0.00807415340390944,0.00257566516731521,0.00529497330011474,-0.000357881934889178,0.00243515162946059,"sd_epsilon_A = 1.2"
"32",0.00588945860711831,0.00772452962381578,0.00244688190894945,0.00504824499802998,-0.000345524003362384,0.00224709040234823,"sd_epsilon_A = 1.2"
"33",0.00563296476850956,0.00738565534233185,0.00232453781350198,0.00481161961599414,-0.000333082408839895,0.00207662493241677,"sd_epsilon_A = 1.2"
"34",0.00538459107350438,0.00705782821726316,0.00220831092282688,0.0045848673796755,-0.000320650635191821,0.00192186992452005,"sd_epsilon_A = 1.2"
"35",0.00514451105745739,0.00674122791494773,0.00209789537668553,0.00436773631729859,-0.000308306054370156,0.00178115651200583,"sd_epsilon_A = 1.2"
"36",0.00491281877334115,0.00643593464937064,0.00199300060785125,0.00415995744181814,-0.000296112209508583,0.00165300682199606,"sd_epsilon_A = 1.2"
"37",0.004689541308959,0.00614194526148255,0.00189335057745869,0.00396124919064229,-0.000284120790793707,0.00153611151790233,"sd_epsilon_A = 1.2"
"38",0.00447464966740916,0.00585918714455164,0.00179868304858575,0.00377132121572246,-0.000272373345085871,0.00142930997930053,"sd_epsilon_A = 1.2"
"39",0.00426806820853271,0.00558753028484587,0.00170874889615647,0.00358987760608729,-0.00026090275475317,0.00133157281612196,"sd_epsilon_A = 1.2"
"40",0.00406968282661455,0.00532679765459685,0.00162331145134864,0.00341661961530007,-0.000249734516423751,0.00124198644736214,"sd_epsilon_A = 1.2"
"1",0.00242347933561099,0.00332926748203123,0.013,0.0146788085413215,0.00258278237172121,0.0554877913671868,"sd_epsilon_A = 1.3"
"2",0.00445759686251397,0.00609984366354246,0.01235,0.0148615259330828,0.00207120356103516,0.0495055371738848,"sd_epsilon_A = 1.3"
"3",0.0061490222676124,0.00838430295073749,0.0117325,0.0149310195435513,0.00163626809479058,0.0441741651167927,"sd_epsilon_A = 1.3"
"4",0.00753983814381218,0.0102468113223966,0.011145875,0.0149040483502914,0.00126718048897715,0.0394261091450549,"sd_epsilon_A = 1.3"
"5",0.00866784353927604,0.0117439988467509,0.01058858125,0.0147954936321409,0.000954659107079639,0.0351999367283016,"sd_epsilon_A = 1.3"
"6",0.00956687055303051,0.0129257583966966,0.0100591521875,0.014618519878338,0.00069072014580192,0.0314399913458453,"sd_epsilon_A = 1.3"
"7",0.0102671030273816,0.0138359732627831,0.00955619457812497,0.0143847306562073,0.00046849329158432,0.0280960061648048,"sd_epsilon_A = 1.3"
"8",0.0107953894433551,0.0145131772124648,0.00907838484921872,0.0141043172583326,0.000282064257577499,0.0251227057574781,"sd_epsilon_A = 1.3"
"9",0.0111755444946408,0.0149911510724739,0.00862446560675778,0.0137861987339314,0.000126340158600113,0.022479408212616,"sd_epsilon_A = 1.3"
"10",0.0114286356390029,0.0152994601976669,0.00819324232641988,0.0134381525024942,-3.0656907990813e-06,0.0201296364923566,"sd_epsilon_A = 1.3"
"11",0.0115732523170734,0.01546393729629,0.00778358021009888,0.0130669351911461,-0.00010993244287936,0.0180407451747179,"sd_epsilon_A = 1.3"
"12",0.0116257565778165,0.0155071150568031,0.00739440119959394,0.012678393663049,-0.000197516292291815,0.0161835666381746,"sd_epsilon_A = 1.3"
"13",0.0116005146307118,0.015448612902947,0.00702468113961424,0.0122775664383945,-0.000268623032080357,0.0145320791592009,"sd_epsilon_A = 1.3"
"14",0.0115101094152059,0.0153054820208157,0.00667344708263352,0.0118687758727751,-0.00032567034715311,0.0130630982007576,"sd_epsilon_A = 1.3"
"15",0.0113655346848451,0.0150925125766885,0.00633977472850184,0.0114557115663815,-0.000370741337190529,0.0117559912853627,"sd_epsilon_A = 1.3"
"16",0.011176371383839,0.0148225067942848,0.00602278599207675,0.0110415055445399,-0.000405630537160428,0.0105924162032933,"sd_epsilon_A = 1.3"
"17",0.0109509472770934,0.0145065212976816,0.00572164669247291,0.0106287997858469,-0.000431883514477644,0.00955608185089757,"sd_epsilon_A = 1.3"
"18",0.0106964809043066,0.014154081860812,0.00543556435784926,0.0102198066866334,-0.000450830961842299,0.00863253068318719,"sd_epsilon_A = 1.3"
"19",0.0104192109829535,0.0137733734430572,0.00516378613995679,0.00981636304600455,-0.000463618069288697,0.00780894156489941,"sd_epsilon_A = 1.3"
"20",0.0101245123983112,0.0133714081377678,0.00490559683295895,0.00941997813916967,-0.000471229844105469,0.00707395168823249,"sd_epsilon_A = 1.3"
"21",0.00981699990238753,0.012954173419841,0.004660316991311,0.0090318764219737,-0.000474512949804808,0.00641749617232194,"sd_epsilon_A = 1.3"
"22",0.0095006206064627,0.0125267628518104,0.00442730114174545,0.00865303537938512,-0.000474194552506884,0.00583066395266344,"sd_epsilon_A = 1.3"
"23",0.00917873630068004,0.0120934911964117,0.00420593608465817,0.00828421899737888,-0.000470898592684904,0.00530556859516482,"sd_epsilon_A = 1.3"
"24",0.00885419657389277,0.0116579956877848,0.00399563928042526,0.00792600730283215,-0.000465159840271851,0.00483523271929719,"sd_epsilon_A = 1.3"
"25",0.00852940364168681,0.0112233250333295,0.003795857316404,0.00757882238094141,-0.000457436040052025,0.00441348478019614,"sd_epsilon_A = 1.3"
"26",0.00820636972306467,0.0107920175534089,0.0036060644505838,0.00724295124515097,-0.000448118410694608,0.00403486703465254,"sd_epsilon_A = 1.3"
"27",0.00788676773883111,0.0103661697159816,0.0034257612280546,0.00691856590127319,-0.000437540723591453,0.00369455359628668,"sd_epsilon_A = 1.3"
"28",0.00757197603879658,0.00994749618707384,0.00325447316665187,0.00660574091579278,-0.000425987155875216,0.00338827756751852,"sd_epsilon_A = 1.3"
"29",0.00726311780157474,0.00953738239491833,0.00309174950831928,0.00630446876854446,-0.000413699084804617,0.00311226631781511,"sd_epsilon_A = 1.3"
"30",0.00696109569069841,0.00913693049466696,0.00293716203290331,0.00601467324217674,-0.000400880967424911,0.00286318405739529,"sd_epsilon_A = 1.3"
"31",0.00666662229444567,0.0087469995209019,0.00279030393125814,0.0057362210751243,-0.000387705429463276,0.00263808093191564,"sd_epsilon_A = 1.3"
"32",0.00638024682437816,0.00836824042580043,0.00265078873469524,0.00546893208119915,-0.00037431767030925,0.00243434793587725,"sd_epsilon_A = 1.3"
"33",0.00610237849921869,0.00800112662085951,0.00251824929796047,0.00521258791732698,-0.00036083927624322,0.00224967701011817,"sd_epsilon_A = 1.3"
"34",0.00583330699629641,0.00764598056870175,0.00239233683306245,0.00496693966131513,-0.000347371521457806,0.00208202575156339,"sd_epsilon_A = 1.3"
"35",0.0055732203122455,0.00730299690786004,0.00227271999140933,0.00473171434374014,-0.000333998225567668,0.00192958622133965,"sd_epsilon_A = 1.3"
"36",0.00532222033778624,0.00697226253681819,0.00215908399183886,0.00450662056196966,-0.000320788226967631,0.00179075739049574,"sd_epsilon_A = 1.3"
"37",0.00508033641803891,0.00665377403327276,0.00205112979224691,0.00429135328986248,-0.00030779752335985,0.00166412081106086,"sd_epsilon_A = 1.3"
"38",0.00484753713969325,0.00634745273993094,0.00194857330263457,0.00408559798369934,-0.000295071123843027,0.00154841914424225,"sd_epsilon_A = 1.3"
"39",0.00462374055924377,0.00605315780858302,0.00185114463750284,0.00388903407326123,-0.000282644650982601,0.00144253721746546,"sd_epsilon_A = 1.3"
"40",0.00440882306216576,0.00577069745914659,0.00175858740562769,0.00370133791657508,-0.000270545726125731,0.00134548531797566,"sd_epsilon_A = 1.3"
"1",0.00260990082296568,0.00358536498064901,0.014,0.0158079476598847,0.00278145793877669,0.0597560830108165,"sd_epsilon_A = 1.4"
"2",0.0048004889288612,0.00656906240689188,0.0133,0.0160047202356276,0.00223052691188401,0.0533136554180298,"sd_epsilon_A = 1.4"
"3",0.00662202398050566,0.00902924933156345,0.012635,0.0160795595084399,0.00176213487131293,0.0475721778180844,"sd_epsilon_A = 1.4"
"4",0.0081198256933362,0.0110350275779655,0.01200325,0.0160505136080061,0.00136465591120616,0.0424588867715976,"sd_epsilon_A = 1.4"
"5",0.00933460073460496,0.012647383373424,0.0114030875,0.015933608526921,0.00102809442300884,0.0379076241689401,"sd_epsilon_A = 1.4"
"6",0.0103027836724944,0.0139200475041348,0.010832933125,0.0157430214074409,0.00074385246470976,0.0338584522186026,"sd_epsilon_A = 1.4"
"7",0.011056880183334,0.0149002788983818,0.01029128646875,0.0154912483989925,0.000504531237090805,0.0302572374082513,"sd_epsilon_A = 1.4"
"8",0.0116258040159209,0.0156295754595775,0.00977672214531246,0.0151892647397428,0.000303761508160384,0.0270552215849764,"sd_epsilon_A = 1.4"
"9",0.0120352017634593,0.0161443165395873,0.00928788603804683,0.0148466755596184,0.000136058632338582,0.0242085934597403,"sd_epsilon_A = 1.4"
"10",0.0123077614573878,0.0164763417513336,0.00882349173614449,0.0144718565411476,-3.30151316824122e-06,0.0216780700686917,"sd_epsilon_A = 1.4"
"11",0.0124635024953099,0.0166534709344661,0.00838231714933726,0.0140720840520035,-0.000118388784639312,0.0194284948035424,"sd_epsilon_A = 1.4"
"12",0.0125200455453409,0.0166999700611726,0.00796320129187039,0.0136536547140528,-0.000212709853237339,0.0174284563795727,"sd_epsilon_A = 1.4"
"13",0.0124928619099973,0.0166369677416352,0.00756504122727687,0.0132219946259633,-0.000289286342240384,0.0156499314022163,"sd_epsilon_A = 1.4"
